,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
124,19.0,93782-12540:Minnesota Vikings,93782-55515:Greg Joseph,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
125,18.0,93782-43433:Boston Scott,93782-55515:Greg Joseph,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
126,20.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-63855:K.J. Osborn,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,MIN,MIN,MIN,Yes,1:4
129,21.0,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-55515:Greg Joseph,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,PHI,MIN,MIN,MIN,Yes,1:4
131,20.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-55515:Greg Joseph,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,MIN,MIN,MIN,Yes,1:4
133,19.0,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-43433:Boston Scott,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,PHI,PHI,MIN,MIN,Yes,2:3
134,18.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-43433:Boston Scott,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
135,18.0,93782-129210:Jordan Addison,93782-22038:Kirk Cousins,93782-43433:Boston Scott,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
136,20.0,93782-12540:Minnesota Vikings,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
137,21.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
