,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
109,19.0,93784-12556:Houston Texans,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,Ka'imi Fairbairn,HOU,HOU,IND,IND,HOU,Yes,3:2
110,19.0,93784-12535:Indianapolis Colts,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,HOU,IND,IND,HOU,Yes,2:3
111,17.0,93784-129305:Josh Downs,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,HOU,IND,IND,HOU,Yes,2:3
112,17.0,93784-129291:Tank Dell,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,Ka'imi Fairbairn,HOU,HOU,IND,IND,HOU,Yes,3:2
113,18.0,93784-129315:Anthony Richardson,93784-24533:Mo Alie-Cox,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,IND,IND,IND,HOU,Yes,1:4
114,17.0,93784-129471:C.J. Stroud,93784-55042:Dalton Schultz,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,Ka'imi Fairbairn,HOU,HOU,IND,IND,HOU,Yes,3:2
115,18.0,93784-129305:Josh Downs,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,IND,IND,IND,HOU,Yes,1:4
116,18.0,93784-129291:Tank Dell,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,Ka'imi Fairbairn,HOU,IND,IND,IND,HOU,Yes,2:3
117,18.0,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-55042:Dalton Schultz,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,HOU,HOU,IND,HOU,Yes,3:2
118,19.0,93784-129315:Anthony Richardson,93784-129471:C.J. Stroud,93784-29685:Robert Woods,93784-70603:Devin Singletary,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
119,19.0,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-69213:Michael Pittman Jr.,93784-70603:Devin Singletary,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
120,19.0,93784-12535:Indianapolis Colts,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,93784-70603:Devin Singletary,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
121,18.0,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,93784-70603:Devin Singletary,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
122,17.0,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,93784-70603:Devin Singletary,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
123,19.0,93784-12556:Houston Texans,93784-129315:Anthony Richardson,93784-129471:C.J. Stroud,93784-70603:Devin Singletary,Ka'imi Fairbairn,HOU,IND,HOU,HOU,HOU,Yes,4:1
124,19.0,93784-12535:Indianapolis Colts,93784-129315:Anthony Richardson,93784-129471:C.J. Stroud,93784-70603:Devin Singletary,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
125,19.0,93784-12535:Indianapolis Colts,93784-129471:C.J. Stroud,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,IND,HOU,HOU,IND,HOU,Yes,3:2
126,19.0,93784-129471:C.J. Stroud,93784-29685:Robert Woods,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,HOU,HOU,HOU,IND,HOU,Yes,4:1
127,19.0,93784-29685:Robert Woods,93784-69213:Michael Pittman Jr.,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,HOU,IND,HOU,IND,HOU,Yes,3:2
128,18.0,93784-129471:C.J. Stroud,93784-70027:Zack Moss,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,HOU,IND,HOU,IND,HOU,Yes,3:2
129,18.0,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,IND,IND,HOU,IND,HOU,Yes,2:3
130,18.0,93784-129315:Anthony Richardson,93784-55042:Dalton Schultz,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,IND,HOU,HOU,IND,HOU,Yes,3:2
131,20.0,93784-12556:Houston Texans,93784-129315:Anthony Richardson,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,HOU,IND,HOU,IND,HOU,Yes,3:2
132,20.0,93784-12535:Indianapolis Colts,93784-129315:Anthony Richardson,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,IND,IND,HOU,IND,HOU,Yes,2:3
133,18.0,93784-129305:Josh Downs,93784-129315:Anthony Richardson,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,Ka'imi Fairbairn,IND,IND,HOU,IND,HOU,Yes,2:3
134,20.0,93784-12535:Indianapolis Colts,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-86312:Alec Pierce,Ka'imi Fairbairn,IND,IND,HOU,IND,HOU,Yes,2:3
